               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 309,            0.015086,           0.0050112,           0.0016244,             0.91885,             0.98026,             0.98475,             0.90932,           0.0082756,           0.0021712,           0.0013271,           0.0039016,           0.0039016,           0.0039016
                 310,             0.01436,           0.0051603,            0.001718,             0.91822,             0.98252,              0.9857,             0.91644,            0.008186,           0.0021594,           0.0013269,           0.0038818,           0.0038818,           0.0038818
                 311,            0.014181,           0.0048079,           0.0016798,             0.91794,                0.98,             0.98704,             0.91415,           0.0082394,           0.0021633,           0.0013183,            0.003862,            0.003862,            0.003862
                 312,            0.015715,           0.0052967,           0.0023393,             0.92636,             0.98453,             0.98842,             0.90609,           0.0082698,           0.0021305,            0.001307,           0.0038422,           0.0038422,           0.0038422
                 313,            0.013308,           0.0050816,           0.0016121,             0.92925,             0.98447,             0.98653,             0.92705,             0.00806,           0.0021055,           0.0012695,           0.0038224,           0.0038224,           0.0038224
                 314,            0.014914,           0.0054339,           0.0023448,             0.92978,             0.98608,             0.98653,             0.92043,           0.0081125,            0.002043,           0.0012545,           0.0038026,           0.0038026,           0.0038026
                 315,            0.013528,           0.0047831,           0.0017698,             0.93038,             0.97152,              0.9845,             0.91796,           0.0090117,           0.0020761,            0.001234,           0.0037828,           0.0037828,           0.0037828
                 316,            0.014596,            0.004826,           0.0017001,             0.93174,                0.97,             0.98585,             0.91626,           0.0079717,           0.0020645,            0.001241,            0.003763,            0.003763,            0.003763
                 317,            0.014459,           0.0052494,           0.0017737,             0.92566,             0.97253,             0.98687,             0.91448,           0.0079311,           0.0020757,           0.0012546,           0.0037432,           0.0037432,           0.0037432
                 318,            0.014517,           0.0054601,           0.0015995,             0.92773,             0.97759,              0.9877,             0.92368,           0.0075825,           0.0020479,           0.0012515,           0.0037234,           0.0037234,           0.0037234
                 319,            0.014057,           0.0053255,           0.0016475,             0.93181,             0.97856,             0.98763,             0.91044,           0.0079465,           0.0020793,            0.001258,           0.0037036,           0.0037036,           0.0037036
                 320,            0.014512,           0.0050342,            0.001693,             0.93266,             0.97456,             0.98751,             0.93125,           0.0073704,           0.0021099,           0.0012738,           0.0036838,           0.0036838,           0.0036838
                 321,            0.014994,           0.0053861,           0.0017571,             0.93381,                0.97,             0.98751,             0.91673,           0.0080986,           0.0021895,           0.0012954,            0.003664,            0.003664,            0.003664
                 322,             0.01361,           0.0048801,           0.0017453,             0.93143,                0.97,             0.98782,             0.92446,           0.0079737,           0.0021794,           0.0013049,           0.0036442,           0.0036442,           0.0036442
                 323,            0.013706,           0.0049059,            0.001817,             0.93554,                0.97,             0.98583,             0.92849,           0.0081286,           0.0021277,           0.0013112,           0.0036244,           0.0036244,           0.0036244
                 324,            0.013188,           0.0055084,           0.0019451,              0.9308,             0.97327,             0.98514,             0.92669,           0.0076861,           0.0020869,           0.0012947,           0.0036046,           0.0036046,           0.0036046
                 325,            0.013424,           0.0048485,           0.0016079,             0.92934,                0.98,             0.98567,             0.92938,           0.0080883,           0.0020838,           0.0012811,           0.0035848,           0.0035848,           0.0035848
                 326,            0.013341,           0.0056829,           0.0016971,             0.93273,                0.98,             0.98515,             0.92382,           0.0080475,           0.0020778,           0.0012759,            0.003565,            0.003565,            0.003565
                 327,            0.013911,           0.0053908,           0.0018047,             0.93892,             0.97534,             0.98716,             0.91325,           0.0081682,           0.0020206,           0.0012724,           0.0035452,           0.0035452,           0.0035452
                 328,            0.014312,           0.0051015,           0.0015627,             0.94396,             0.97195,             0.98618,             0.94115,           0.0070944,           0.0019679,           0.0012757,           0.0035254,           0.0035254,           0.0035254
                 329,            0.013914,           0.0049233,           0.0016071,             0.94098,             0.97582,              0.9887,             0.92167,           0.0076991,            0.001953,           0.0012796,           0.0035056,           0.0035056,           0.0035056
                 330,            0.013822,           0.0052594,           0.0015773,             0.94139,             0.98278,             0.98782,             0.92347,           0.0082752,           0.0019568,            0.001275,           0.0034858,           0.0034858,           0.0034858
                 331,            0.014455,           0.0054126,           0.0016678,             0.93929,             0.97969,             0.98721,             0.91839,           0.0088721,           0.0019767,           0.0012687,            0.003466,            0.003466,            0.003466
                 332,            0.015081,           0.0053074,           0.0016607,             0.93763,             0.98125,               0.986,             0.91394,           0.0080893,           0.0019757,           0.0012594,           0.0034462,           0.0034462,           0.0034462
                 333,            0.014838,           0.0050796,           0.0015907,             0.93976,             0.97734,             0.98756,             0.92869,           0.0079738,           0.0019868,           0.0012491,           0.0034264,           0.0034264,           0.0034264
                 334,            0.014274,           0.0053794,           0.0015651,             0.93175,                0.98,             0.98703,             0.92101,           0.0082303,           0.0020049,           0.0012372,           0.0034066,           0.0034066,           0.0034066
                 335,            0.013405,           0.0046143,           0.0015328,             0.92922,                0.98,             0.98834,             0.91747,           0.0080111,           0.0019872,           0.0012326,           0.0033868,           0.0033868,           0.0033868
                 336,            0.013853,           0.0046494,           0.0015502,             0.93157,                0.98,             0.98776,             0.92587,           0.0074921,           0.0019721,           0.0012357,            0.003367,            0.003367,            0.003367
                 337,            0.013873,           0.0047306,           0.0016746,             0.93129,                0.98,             0.98803,             0.92999,           0.0081556,           0.0019637,           0.0012482,           0.0033472,           0.0033472,           0.0033472
                 338,            0.013935,           0.0049954,           0.0016811,             0.92879,              0.9803,             0.98856,             0.91801,           0.0081689,             0.00198,           0.0012493,           0.0033274,           0.0033274,           0.0033274
                 339,            0.014306,           0.0054129,           0.0016273,             0.94251,             0.96081,             0.98945,             0.92703,           0.0073722,           0.0019735,           0.0012265,           0.0033076,           0.0033076,           0.0033076
                 340,            0.014007,           0.0050378,           0.0015991,             0.94935,              0.9597,             0.98867,             0.91727,           0.0075495,             0.00199,           0.0012091,           0.0032878,           0.0032878,           0.0032878
                 341,            0.013001,           0.0049235,           0.0015395,             0.95154,             0.95939,             0.98976,             0.92967,           0.0078818,            0.002017,           0.0011887,            0.003268,            0.003268,            0.003268
                 342,            0.013928,           0.0048593,            0.001504,             0.95178,             0.96104,             0.98976,             0.91498,           0.0080834,           0.0020676,           0.0011838,           0.0032482,           0.0032482,           0.0032482
                 343,            0.013064,           0.0048203,           0.0015449,             0.94309,             0.97774,             0.98801,             0.93894,           0.0077074,           0.0020424,           0.0011641,           0.0032284,           0.0032284,           0.0032284
                 344,            0.014563,           0.0047203,           0.0015523,             0.92936,                0.98,             0.98786,             0.91508,           0.0076888,           0.0020551,           0.0011603,           0.0032086,           0.0032086,           0.0032086
                 345,            0.012445,           0.0050517,           0.0015526,             0.93753,                0.97,             0.98683,             0.91468,            0.007647,           0.0020041,           0.0011499,           0.0031888,           0.0031888,           0.0031888
                 346,            0.013548,           0.0047805,           0.0019437,             0.94273,                0.97,             0.98672,             0.91463,           0.0078589,           0.0020119,           0.0011389,            0.003169,            0.003169,            0.003169
                 347,             0.01312,           0.0048682,           0.0014969,             0.93642,             0.98025,             0.98665,             0.93513,             0.00762,           0.0019918,           0.0011372,           0.0031492,           0.0031492,           0.0031492
                 348,            0.013465,           0.0046246,           0.0014662,              0.9397,                0.97,             0.98754,             0.92847,           0.0070616,           0.0019462,           0.0011476,           0.0031294,           0.0031294,           0.0031294
                 349,            0.013553,           0.0047883,           0.0017057,             0.93776,                0.98,             0.98648,             0.91988,           0.0069584,           0.0019845,           0.0011428,           0.0031096,           0.0031096,           0.0031096
                 350,             0.01351,           0.0047761,           0.0016016,              0.9325,             0.97876,             0.98505,             0.92055,           0.0068751,           0.0019688,           0.0011359,           0.0030898,           0.0030898,           0.0030898
                 351,            0.012682,           0.0046351,           0.0022734,             0.93219,             0.97758,             0.98331,             0.91288,           0.0072785,            0.001994,           0.0011212,             0.00307,             0.00307,             0.00307
                 352,            0.012757,           0.0043335,           0.0014622,             0.92943,             0.97711,             0.98317,             0.92167,           0.0077882,           0.0019954,           0.0011142,           0.0030502,           0.0030502,           0.0030502
                 353,            0.014169,           0.0045196,           0.0015186,             0.93138,             0.97557,             0.98518,             0.93019,           0.0073148,           0.0019676,           0.0011061,           0.0030304,           0.0030304,           0.0030304
                 354,            0.012899,            0.004935,            0.001441,             0.93291,             0.97654,             0.98566,             0.93063,           0.0071814,             0.00195,           0.0011043,           0.0030106,           0.0030106,           0.0030106
                 355,              0.0126,           0.0047366,           0.0014109,             0.93403,             0.97776,             0.98409,             0.91615,           0.0072708,           0.0019566,           0.0011064,           0.0029908,           0.0029908,           0.0029908
                 356,            0.013028,           0.0052933,           0.0016876,             0.93416,                0.98,             0.98401,             0.93532,            0.006895,           0.0019352,           0.0011059,            0.002971,            0.002971,            0.002971
                 357,            0.012126,           0.0047592,           0.0015055,             0.93582,             0.97864,             0.98688,             0.93605,           0.0071785,           0.0019302,           0.0011075,           0.0029512,           0.0029512,           0.0029512
                 358,            0.012364,           0.0045399,           0.0014013,             0.93686,             0.97699,             0.98609,             0.92705,           0.0075503,           0.0019503,           0.0011116,           0.0029314,           0.0029314,           0.0029314
                 359,            0.012396,           0.0042079,           0.0014477,             0.94144,                0.98,             0.98804,             0.92709,           0.0074702,           0.0019771,           0.0011225,           0.0029116,           0.0029116,           0.0029116
                 360,            0.013683,           0.0053171,           0.0015116,             0.94219,             0.97928,             0.98752,             0.91968,           0.0083117,           0.0020099,           0.0011239,           0.0028918,           0.0028918,           0.0028918
                 361,            0.012208,           0.0046822,           0.0014626,             0.94006,             0.97278,             0.98752,             0.92607,            0.007724,           0.0019492,           0.0011229,            0.002872,            0.002872,            0.002872
                 362,            0.012449,           0.0047652,           0.0013845,             0.94221,             0.97199,             0.98804,             0.92587,           0.0071413,           0.0019299,           0.0011188,           0.0028522,           0.0028522,           0.0028522
                 363,            0.012763,           0.0044966,           0.0014148,             0.93554,              0.9807,             0.98673,             0.93392,           0.0070812,           0.0019431,           0.0011093,           0.0028324,           0.0028324,           0.0028324
                 364,            0.012827,           0.0046109,             0.00153,             0.94011,             0.97743,             0.98609,             0.93343,           0.0069884,           0.0019157,           0.0011012,           0.0028126,           0.0028126,           0.0028126
                 365,            0.012512,           0.0044017,           0.0016257,             0.93459,             0.98102,             0.98555,              0.9214,           0.0072108,           0.0019638,           0.0010912,           0.0027928,           0.0027928,           0.0027928
                 366,            0.011911,           0.0044327,            0.001406,             0.93395,             0.98149,               0.985,             0.93113,           0.0067972,           0.0019692,           0.0010866,            0.002773,            0.002773,            0.002773
                 367,            0.012563,           0.0048866,           0.0013458,             0.94416,             0.97976,             0.98664,             0.94352,           0.0066429,           0.0018811,            0.001079,           0.0027532,           0.0027532,           0.0027532
                 368,            0.012085,           0.0043537,           0.0014159,             0.94594,             0.97922,             0.98814,             0.93222,           0.0070517,           0.0018563,           0.0010674,           0.0027334,           0.0027334,           0.0027334
                 369,            0.012048,           0.0051089,           0.0014549,             0.94583,             0.97132,             0.98932,             0.93426,           0.0065676,           0.0018334,            0.001054,           0.0027136,           0.0027136,           0.0027136
                 370,            0.012524,           0.0043514,           0.0013267,             0.93787,             0.96994,             0.98894,             0.92507,           0.0073091,           0.0018794,           0.0010424,           0.0026938,           0.0026938,           0.0026938
                 371,            0.012911,           0.0055786,           0.0014512,             0.93157,             0.96561,             0.98894,             0.92867,           0.0069807,           0.0018727,           0.0010248,            0.002674,            0.002674,            0.002674
                 372,            0.012342,           0.0045549,           0.0012998,             0.93212,             0.96233,             0.98894,             0.93734,           0.0065605,           0.0018727,            0.001016,           0.0026542,           0.0026542,           0.0026542
                 373,            0.012508,           0.0047461,           0.0016205,             0.95372,             0.94622,             0.98985,              0.9339,           0.0067191,            0.001888,           0.0010083,           0.0026344,           0.0026344,           0.0026344
                 374,            0.012351,           0.0043935,           0.0016828,             0.93552,             0.95344,             0.98827,             0.93812,           0.0065789,           0.0018974,           0.0010035,           0.0026146,           0.0026146,           0.0026146
                 375,            0.011391,           0.0045141,           0.0014238,             0.93693,             0.95502,             0.98686,             0.94274,           0.0069748,           0.0019547,          0.00099731,           0.0025948,           0.0025948,           0.0025948
                 376,            0.012387,           0.0046941,           0.0017125,             0.93355,             0.95388,             0.98655,             0.93298,           0.0068511,           0.0019599,          0.00099512,            0.002575,            0.002575,            0.002575
                 377,            0.012284,           0.0046783,           0.0013441,             0.93361,             0.95775,              0.9865,             0.93115,           0.0065789,            0.001943,          0.00098778,           0.0025552,           0.0025552,           0.0025552
                 378,            0.011726,           0.0048621,           0.0013161,             0.93707,             0.95184,             0.98771,             0.93745,           0.0063285,           0.0019044,          0.00098012,           0.0025354,           0.0025354,           0.0025354
                 379,            0.012184,           0.0044074,           0.0013101,              0.9367,             0.95393,             0.98779,             0.93055,           0.0070555,           0.0019379,          0.00098219,           0.0025156,           0.0025156,           0.0025156
                 380,            0.011627,           0.0047452,            0.001372,             0.93211,                0.96,             0.98784,             0.94306,           0.0066313,           0.0019085,          0.00098057,           0.0024958,           0.0024958,           0.0024958
                 381,            0.013242,           0.0044271,           0.0013641,             0.93669,              0.9643,             0.98837,              0.9345,           0.0068422,           0.0019368,          0.00098256,            0.002476,            0.002476,            0.002476
                 382,            0.012489,           0.0048161,           0.0014149,             0.94303,             0.97144,             0.98853,             0.92619,           0.0070008,           0.0019567,          0.00098624,           0.0024562,           0.0024562,           0.0024562
                 383,            0.011193,           0.0046926,           0.0012983,             0.94331,             0.97729,             0.98743,             0.92764,           0.0074193,           0.0019671,          0.00099307,           0.0024364,           0.0024364,           0.0024364
                 384,            0.012254,           0.0045234,           0.0012927,             0.94565,                0.98,             0.98687,             0.92725,           0.0073528,           0.0019363,          0.00099397,           0.0024166,           0.0024166,           0.0024166
                 385,            0.012115,           0.0038954,           0.0012545,             0.94425,                0.98,             0.98819,             0.92925,           0.0074707,           0.0019178,          0.00099454,           0.0023968,           0.0023968,           0.0023968
                 386,            0.011519,           0.0040997,           0.0013234,             0.94246,                0.98,             0.98898,             0.94472,            0.006804,           0.0019028,          0.00099543,            0.002377,            0.002377,            0.002377
                 387,            0.012955,           0.0051546,           0.0013174,             0.94306,                0.98,             0.98842,             0.93548,           0.0066813,            0.001866,          0.00098908,           0.0023572,           0.0023572,           0.0023572
                 388,            0.012037,           0.0047829,           0.0012429,             0.94182,             0.97599,             0.98842,             0.93215,           0.0068875,           0.0018689,          0.00098401,           0.0023374,           0.0023374,           0.0023374
                 389,            0.011685,           0.0043498,           0.0013322,             0.94379,             0.97897,             0.98819,             0.93654,            0.006944,           0.0018892,          0.00097971,           0.0023176,           0.0023176,           0.0023176
                 390,            0.011536,           0.0041041,           0.0012556,             0.94294,                0.98,             0.98819,             0.93395,           0.0073244,           0.0019509,          0.00097512,           0.0022978,           0.0022978,           0.0022978
                 391,            0.011878,           0.0043829,            0.001245,              0.9426,                0.98,             0.98819,              0.9455,            0.006813,           0.0019396,          0.00097008,            0.002278,            0.002278,            0.002278
                 392,            0.011893,           0.0043457,           0.0012618,             0.94258,             0.97584,             0.98798,             0.94291,           0.0069767,           0.0019381,          0.00096867,           0.0022582,           0.0022582,           0.0022582
                 393,            0.012458,           0.0044149,           0.0012658,             0.94156,             0.97231,              0.9881,             0.93281,            0.007054,           0.0019195,          0.00096457,           0.0022384,           0.0022384,           0.0022384
                 394,            0.011859,           0.0041531,           0.0013821,             0.93981,             0.97346,             0.98828,             0.94307,           0.0066505,           0.0018784,          0.00096227,           0.0022186,           0.0022186,           0.0022186
                 395,            0.011429,           0.0045663,           0.0013063,             0.95145,                0.98,             0.98915,             0.93943,           0.0070174,           0.0019437,          0.00095398,           0.0021988,           0.0021988,           0.0021988
                 396,            0.011657,           0.0046761,           0.0013318,             0.93593,                0.98,             0.99028,             0.94513,           0.0068827,           0.0019856,          0.00095113,            0.002179,            0.002179,            0.002179
                 397,             0.01245,           0.0050841,           0.0012957,             0.92847,                0.98,             0.98978,             0.93274,           0.0068733,           0.0020605,           0.0009528,           0.0021592,           0.0021592,           0.0021592
                 398,            0.011669,           0.0048565,           0.0012242,              0.9332,                0.98,             0.98978,             0.95212,           0.0066252,           0.0020288,           0.0009523,           0.0021394,           0.0021394,           0.0021394
                 399,            0.011206,           0.0050668,           0.0012224,             0.94179,                0.98,             0.98937,             0.94291,           0.0069303,           0.0019958,          0.00095151,           0.0021196,           0.0021196,           0.0021196
                 400,            0.012259,           0.0054564,           0.0018964,             0.93753,                0.98,             0.99026,             0.95859,            0.007034,           0.0019401,          0.00094845,           0.0020998,           0.0020998,           0.0020998
                 401,            0.010819,           0.0041577,           0.0011701,             0.93689,                0.98,             0.99136,             0.95378,           0.0067045,           0.0019022,          0.00094079,             0.00208,             0.00208,             0.00208
                 402,             0.01176,           0.0045108,            0.001258,             0.93771,                0.98,             0.99136,             0.94746,           0.0070831,           0.0018832,          0.00093988,           0.0020602,           0.0020602,           0.0020602
                 403,            0.011081,            0.004706,           0.0013893,             0.93813,                0.98,              0.9899,             0.94339,           0.0068928,           0.0018565,          0.00093905,           0.0020404,           0.0020404,           0.0020404
                 404,            0.010937,           0.0049282,           0.0011642,             0.93805,             0.97742,              0.9899,             0.94648,           0.0065195,           0.0018568,          0.00093601,           0.0020206,           0.0020206,           0.0020206
                 405,            0.011741,           0.0041708,           0.0011365,             0.93599,             0.97438,             0.98955,              0.9564,           0.0064648,           0.0018694,          0.00093276,           0.0020008,           0.0020008,           0.0020008
                 406,            0.011269,           0.0042605,           0.0013784,             0.94033,                0.98,              0.9899,              0.9525,           0.0061916,           0.0018205,          0.00093479,            0.001981,            0.001981,            0.001981
                 407,            0.011315,           0.0048545,           0.0012882,             0.94194,                0.98,             0.98966,             0.95846,           0.0065024,           0.0018247,          0.00093322,           0.0019612,           0.0019612,           0.0019612
                 408,            0.012047,           0.0048123,           0.0013532,             0.93755,                0.98,             0.98919,             0.95303,           0.0061868,           0.0018269,          0.00092952,           0.0019414,           0.0019414,           0.0019414
                 409,            0.010949,           0.0045474,           0.0012035,             0.94136,                0.97,             0.98803,             0.95488,           0.0064251,           0.0018751,          0.00092132,           0.0019216,           0.0019216,           0.0019216
                 410,            0.010547,           0.0045602,           0.0011846,             0.93873,                0.98,             0.98803,             0.96083,           0.0062769,           0.0018491,          0.00091541,           0.0019018,           0.0019018,           0.0019018
                 411,            0.010459,           0.0040732,           0.0011392,             0.94407,                0.98,             0.98841,             0.95788,           0.0061839,           0.0018385,          0.00090906,            0.001882,            0.001882,            0.001882
                 412,            0.010125,           0.0043988,            0.001121,             0.94775,             0.97862,             0.98985,             0.95739,           0.0058069,           0.0017998,          0.00090077,           0.0018622,           0.0018622,           0.0018622
                 413,            0.010213,           0.0038916,           0.0011024,             0.94799,             0.97824,             0.98976,             0.95688,           0.0061873,           0.0018103,          0.00088962,           0.0018424,           0.0018424,           0.0018424
                 414,            0.011107,           0.0043538,           0.0011404,             0.94789,             0.97741,             0.99127,             0.96273,           0.0061643,           0.0017834,          0.00088473,           0.0018226,           0.0018226,           0.0018226
                 415,            0.011082,            0.004374,           0.0011909,             0.94321,             0.98468,             0.98938,             0.95822,           0.0062812,           0.0017835,           0.0008742,           0.0018028,           0.0018028,           0.0018028
                 416,            0.010363,           0.0040328,            0.001133,             0.94006,             0.98696,             0.98827,              0.9501,           0.0065178,           0.0018006,          0.00087009,            0.001783,            0.001783,            0.001783
                 417,            0.010569,           0.0048246,           0.0013867,             0.94762,                0.98,             0.98928,             0.95301,           0.0061234,           0.0017592,          0.00085881,           0.0017632,           0.0017632,           0.0017632
                 418,             0.01063,           0.0036317,           0.0010558,             0.94734,                0.98,             0.98849,             0.94754,           0.0059456,           0.0017582,          0.00084486,           0.0017434,           0.0017434,           0.0017434
                 419,            0.009919,           0.0044029,            0.001048,              0.9485,             0.97919,             0.98733,             0.95204,           0.0062444,            0.001797,          0.00083525,           0.0017236,           0.0017236,           0.0017236
                 420,            0.011354,           0.0035659,            0.001044,             0.94845,             0.97765,             0.98753,             0.95757,           0.0057758,           0.0017781,          0.00083422,           0.0017038,           0.0017038,           0.0017038
                 421,            0.010814,           0.0035506,           0.0012602,             0.95355,             0.97695,               0.988,             0.94793,           0.0060346,           0.0017657,           0.0008373,            0.001684,            0.001684,            0.001684
                 422,            0.010604,           0.0041863,           0.0011101,             0.95481,             0.97725,             0.98994,             0.93827,            0.006174,            0.001757,          0.00083737,           0.0016642,           0.0016642,           0.0016642
                 423,            0.010132,           0.0043796,           0.0010278,             0.95134,                0.98,             0.99002,             0.95848,           0.0059376,           0.0017493,          0.00082824,           0.0016444,           0.0016444,           0.0016444
                 424,            0.010956,           0.0049366,           0.0011083,             0.94913,                0.98,             0.98957,             0.96151,           0.0060335,           0.0017776,          0.00081942,           0.0016246,           0.0016246,           0.0016246
                 425,            0.010109,           0.0039752,           0.0011946,             0.93957,                0.98,             0.98992,              0.9623,           0.0056524,           0.0018085,           0.0008067,           0.0016048,           0.0016048,           0.0016048
                 426,            0.010298,            0.004067,           0.0010392,             0.93799,                0.98,             0.98892,             0.94922,           0.0059406,           0.0018286,          0.00079863,            0.001585,            0.001585,            0.001585
                 427,             0.01101,             0.00411,           0.0011677,             0.93453,                0.98,             0.98936,              0.9598,           0.0058659,           0.0017924,           0.0007883,           0.0015652,           0.0015652,           0.0015652
                 428,           0.0097051,           0.0034733,           0.0010285,             0.93295,             0.98115,             0.98923,             0.95164,           0.0058485,            0.001798,          0.00078552,           0.0015454,           0.0015454,           0.0015454
                 429,            0.010042,           0.0042858,          0.00099192,              0.9305,             0.98031,             0.98823,             0.95058,           0.0064702,           0.0018325,          0.00078422,           0.0015256,           0.0015256,           0.0015256
                 430,            0.010672,           0.0038734,           0.0011961,             0.94384,             0.97755,             0.98873,              0.9477,           0.0057351,           0.0017793,          0.00078616,           0.0015058,           0.0015058,           0.0015058
                 431,            0.010486,           0.0044553,           0.0010432,             0.94587,             0.97398,             0.98971,             0.95322,           0.0061592,           0.0017644,          0.00078649,            0.001486,            0.001486,            0.001486
                 432,           0.0099043,           0.0043598,             0.00115,             0.93664,                0.97,             0.98925,              0.9599,           0.0057174,           0.0017464,          0.00078488,           0.0014662,           0.0014662,           0.0014662
                 433,           0.0094172,           0.0042894,          0.00098321,             0.93134,              0.9834,             0.98975,             0.95229,           0.0059579,             0.00175,          0.00078346,           0.0014464,           0.0014464,           0.0014464
                 434,            0.010105,           0.0044925,           0.0010077,             0.93217,             0.98535,             0.99025,             0.96083,           0.0056745,           0.0017611,          0.00077921,           0.0014266,           0.0014266,           0.0014266
                 435,           0.0093647,           0.0041872,          0.00094865,             0.93564,             0.98392,             0.98986,             0.95984,           0.0059569,           0.0017634,          0.00077557,           0.0014068,           0.0014068,           0.0014068
                 436,           0.0095081,           0.0040474,           0.0010012,             0.93771,             0.98336,             0.98945,             0.95083,           0.0057904,           0.0017415,          0.00077751,            0.001387,            0.001387,            0.001387
                 437,            0.010209,           0.0043029,           0.0013254,             0.93385,                0.98,             0.98849,             0.95354,           0.0062478,           0.0017525,          0.00078149,           0.0013672,           0.0013672,           0.0013672
                 438,            0.010126,           0.0040754,          0.00099252,             0.93307,             0.97475,              0.9884,              0.9487,           0.0057175,           0.0017123,          0.00078072,           0.0013474,           0.0013474,           0.0013474
                 439,            0.009953,           0.0045481,           0.0010313,             0.95841,             0.96496,             0.98984,             0.95799,           0.0055853,           0.0016933,           0.0007787,           0.0013276,           0.0013276,           0.0013276
                 440,           0.0098475,           0.0046031,           0.0014842,             0.94802,             0.95762,             0.98934,             0.96013,           0.0056632,             0.00173,           0.0007745,           0.0013078,           0.0013078,           0.0013078
                 441,           0.0096124,           0.0044281,          0.00094051,             0.94636,             0.96771,              0.9889,             0.95929,           0.0055807,           0.0017577,          0.00076846,            0.001288,            0.001288,            0.001288
                 442,           0.0092786,           0.0040176,          0.00092492,             0.94402,             0.96918,             0.98713,             0.95973,           0.0054014,           0.0017618,          0.00076535,           0.0012682,           0.0012682,           0.0012682
                 443,           0.0096191,           0.0039507,          0.00097056,             0.93914,             0.97328,             0.98786,             0.96305,           0.0056853,           0.0017669,          0.00075926,           0.0012484,           0.0012484,           0.0012484
                 444,           0.0095775,           0.0041246,            0.001066,             0.93857,             0.97287,             0.98936,              0.9679,           0.0052783,           0.0017359,          0.00075295,           0.0012286,           0.0012286,           0.0012286
                 445,            0.010026,           0.0038323,           0.0010636,             0.95661,             0.96541,              0.9894,             0.96571,           0.0051764,           0.0017094,          0.00074779,           0.0012088,           0.0012088,           0.0012088
                 446,           0.0098732,            0.004247,          0.00097609,             0.95033,                0.96,             0.98855,             0.96431,           0.0055685,           0.0017479,          0.00074259,            0.001189,            0.001189,            0.001189
                 447,           0.0097427,           0.0047334,          0.00099092,             0.95119,             0.96103,             0.99083,             0.96236,           0.0053636,           0.0017352,          0.00073701,           0.0011692,           0.0011692,           0.0011692
                 448,           0.0088994,           0.0038815,          0.00088769,             0.95873,             0.96463,             0.99088,             0.96714,           0.0054053,           0.0017422,          0.00073509,           0.0011494,           0.0011494,           0.0011494
                 449,           0.0095496,           0.0038533,          0.00094704,                0.96,             0.95989,             0.99088,             0.96499,           0.0052796,           0.0017238,          0.00073014,           0.0011296,           0.0011296,           0.0011296
                 450,           0.0090301,           0.0043495,          0.00095256,             0.96313,             0.96166,             0.99088,             0.96877,           0.0054156,           0.0017121,          0.00072724,           0.0011098,           0.0011098,           0.0011098
                 451,           0.0094027,           0.0043438,          0.00097307,             0.96281,                0.97,             0.99175,             0.96902,           0.0052976,           0.0016669,          0.00072146,             0.00109,             0.00109,             0.00109
                 452,           0.0092728,           0.0039847,          0.00095533,             0.95896,              0.9768,             0.99175,              0.9672,           0.0053792,           0.0016575,          0.00071705,           0.0010702,           0.0010702,           0.0010702
                 453,           0.0089119,           0.0040138,           0.0009401,             0.95884,             0.97573,             0.99096,             0.97109,           0.0054834,           0.0016525,          0.00071219,           0.0010504,           0.0010504,           0.0010504
                 454,           0.0091846,           0.0043803,          0.00087974,             0.95345,              0.9761,             0.99024,             0.96978,           0.0056462,           0.0016688,          0.00070631,           0.0010306,           0.0010306,           0.0010306
                 455,            0.010722,           0.0041772,           0.0009899,             0.94742,             0.97625,             0.98976,             0.96163,           0.0057757,           0.0016874,          0.00069982,           0.0010108,           0.0010108,           0.0010108
                 456,           0.0086617,           0.0036451,          0.00085499,             0.94603,             0.97488,             0.99006,             0.96998,           0.0054094,           0.0016925,          0.00069674,            0.000991,            0.000991,            0.000991
                 457,           0.0083905,           0.0038355,          0.00084599,             0.94893,             0.97149,             0.99049,              0.9707,           0.0054386,           0.0016934,          0.00069242,           0.0009712,           0.0009712,           0.0009712
                 458,            0.009703,           0.0041345,          0.00096637,             0.95501,             0.97024,             0.99096,             0.96955,           0.0052474,           0.0016912,          0.00068818,           0.0009514,           0.0009514,           0.0009514
                 459,           0.0095089,           0.0042171,          0.00087256,             0.96843,             0.96546,             0.99131,             0.97307,           0.0051057,           0.0016668,          0.00068465,           0.0009316,           0.0009316,           0.0009316
                 460,            0.010324,           0.0037166,          0.00092454,             0.96829,             0.95951,             0.99131,             0.97411,           0.0049493,           0.0016529,           0.0006814,           0.0009118,           0.0009118,           0.0009118
                 461,             0.01028,            0.004405,          0.00094335,              0.9473,             0.97286,             0.99216,             0.96978,             0.00513,           0.0016616,          0.00067489,            0.000892,            0.000892,            0.000892
                 462,           0.0088778,             0.00387,          0.00089789,             0.94756,             0.97333,             0.99216,             0.96849,           0.0051747,           0.0016516,          0.00067107,           0.0008722,           0.0008722,           0.0008722
                 463,           0.0085829,           0.0037238,          0.00088475,             0.94758,             0.98053,              0.9931,             0.97016,           0.0051447,           0.0016336,          0.00066326,           0.0008524,           0.0008524,           0.0008524
                 464,           0.0093198,           0.0038143,          0.00095931,             0.96209,             0.97403,              0.9931,             0.96745,           0.0051688,           0.0016219,          0.00065988,           0.0008326,           0.0008326,           0.0008326
